row_id,order_id,order_date,order_priority,quantity,sales,discount,ship_mode,profit,unit_price,shipping_cost,customer_name,province,region,segment,category,sub_category,product_name,product_container,product_base_margin,ship_date,year,quarter,month,profit_margin,discount_bucket
1161,25635,2012-05-29,Critical,14,633.08,0.04,Express Air,145.48,42.98,4.62,Sally Knutson,British Columbia,West,Corporate,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,Small Box,0.56,2012-05-30,2012,2,5,0.22979718203070698,1-10%
1162,25635,2012-05-29,Critical,22,110.42,0.09,Regular Air,-36.6,5.08,3.63,Sally Knutson,British Columbia,West,Corporate,Furniture,Office Furnishings,"Master Caster Door Stop, Gray",Wrap Bag,0.51,2012-05-30,2012,2,5,-0.33146169172251405,1-10%
1163,25830,2010-05-06,Low,5,25.34,0.1,Regular Air,-21.29,4.06,6.89,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire¨ Vibra Groomer I¨ Upright Vac,Small Box,0.6,2010-05-06,2010,2,5,-0.8401736385161799,1-10%
1164,25830,2010-05-06,Low,11,178.57,0.05,Regular Air,-37.39,15.28,10.91,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Recycled Premium Regency Composition Covers,Small Box,0.36,2010-05-11,2010,2,5,-0.2093856750854007,1-10%
1165,26342,2009-10-18,Low,24,265.35,0.02,Regular Air,-128.69,9.99,11.59,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),Small Box,0.4,2009-10-27,2009,4,10,-0.4849820991143772,1-10%
1166,26342,2009-10-18,Low,41,1993.94,0.02,Regular Air,931.7,48.04,5.79,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1937,Small Box,0.37,2009-10-23,2009,4,10,0.4672658154207248,1-10%
1167,26342,2009-10-18,Low,3,24.73,0.04,Regular Air,-10.77,6.68,4.91,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1986,Small Box,0.37,2009-10-25,2009,4,10,-0.4355034371209058,1-10%
1168,26368,2010-07-15,Medium,25,1809.0125,0.01,Regular Air,795.05,85.99,2.5,Shahid Shariari,British Columbia,West,Corporate,Technology,Telephones and Communication,Accessory12,Small Box,0.35,2010-07-17,2010,3,7,0.4394939227893671,1-10%
1169,26372,2009-07-12,Low,1,31.96,0.01,Regular Air,-74.64,29.89,1.99,Ralph Kennedy,British Columbia,West,Corporate,Technology,Computer Peripherals,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",Small Pack,0.5,2009-07-16,2009,3,7,-2.3354192740926156,1-10%
1170,26756,2012-05-10,Medium,25,767.26,0.07,Regular Air,-29.56,30.97,4.0,Giulietta Weimer,British Columbia,West,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,0.74,2012-05-10,2012,2,5,-0.038526705419284206,1-10%
1171,26756,2012-05-10,Medium,40,253.89,0.09,Regular Air,-103.77,6.48,6.22,Giulietta Weimer,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2012-05-12,2012,2,5,-0.4087203119461184,1-10%
1172,26756,2012-05-10,Medium,20,127.9,0.07,Regular Air,-80.41,6.48,7.37,Giulietta Weimer,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 210,Small Box,0.37,2012-05-12,2012,2,5,-0.6286942924159499,1-10%
1173,26851,2011-07-24,High,44,73.64,0.07,Regular Air,-58.87,1.7,1.99,Heather Jas,British Columbia,West,Corporate,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,2011-07-26,2011,3,7,-0.7994296577946768,1-10%
1174,26981,2012-08-30,Medium,13,603.347,0.08,Regular Air,142.98,55.99,1.25,Vicky Freymann,British Columbia,West,Home Office,Technology,Telephones and Communication,Accessory32,Small Pack,0.35,2012-08-30,2012,3,8,0.23697805740311959,1-10%
1175,26981,2012-08-30,Medium,44,770.53,0.04,Regular Air,30.17,16.91,6.25,Vicky Freymann,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,2012-08-31,2012,3,8,0.03915486742891257,1-10%
1176,27298,2011-11-19,Low,40,7813.7,0.09,Regular Air,2154.33,199.99,24.49,Philisse Overcash,British Columbia,West,Small Business,Technology,Copiers and Fax,Canon PC-428 Personal Copier,Large Box,0.46,2011-11-23,2011,4,11,0.2757118906535956,1-10%
1177,27298,2011-11-19,Low,31,164.92,0.04,Regular Air,-54.36,4.98,4.86,Philisse Overcash,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 190,Small Box,0.38,2011-11-24,2011,4,11,-0.3296143584768373,1-10%
1178,27330,2009-09-16,Low,8,507.74,0.05,Regular Air,-118.54,55.5,52.2,Mark Cousins,British Columbia,West,Home Office,Furniture,Office Furnishings,Eldon Cleatmat¨ Chair Mats for Medium Pile Carpets,Medium Box,0.72,2009-09-16,2009,3,9,-0.23346594713829913,1-10%
1179,27330,2009-09-16,Low,30,12600.99,0.05,Delivery Truck,2963.48,442.14,14.7,Mark Cousins,British Columbia,West,Home Office,Technology,Office Machines,Okidata ML390 Turbo Dot Matrix Printers,Jumbo Drum,0.56,2009-09-25,2009,3,9,0.23517834709812482,1-10%
1180,27781,2011-09-15,High,47,181.13,0.0,Regular Air,-11.39,3.69,2.5,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Envelopes,Colored Envelopes,Small Box,0.39,2011-09-17,2011,3,9,-0.06288301220118148,0%
1181,28225,2009-01-22,Critical,9,206.04,0.0,Regular Air,-49.81,20.28,14.39,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,"Career Cubicle Clock, 8 1/4"", Black",Small Box,0.47,2009-01-22,2009,1,1,-0.24174917491749176,0%
1182,28389,2009-11-03,High,22,668.39,0.07,Regular Air,344.61,30.93,3.92,Mark Cousins,British Columbia,West,Home Office,Furniture,Office Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Small Pack,0.44,2009-11-04,2009,4,11,0.5155822199613999,1-10%
1183,28389,2009-11-03,High,16,4657.35,0.05,Delivery Truck,322.66,297.48,18.06,Mark Cousins,British Columbia,West,Home Office,Technology,Office Machines,Panasonic KX-P3200 Dot Matrix Printer,Jumbo Drum,0.6,2009-11-04,2009,4,11,0.06927974062503355,1-10%
1184,28389,2009-11-03,High,7,2097.94,0.07,Delivery Truck,-404.05,296.18,54.12,Mark Cousins,British Columbia,West,Home Office,Furniture,Tables,Hon 94000 Series Round Tables,Jumbo Box,0.76,2009-11-05,2009,4,11,-0.19259368714071898,1-10%
1185,28898,2011-05-28,Low,44,246.0,0.1,Regular Air,-207.36,5.78,7.96,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 196,Small Box,0.36,2011-05-28,2011,2,5,-0.8429268292682928,1-10%
1186,28901,2012-06-11,High,23,871.32,0.1,Regular Air,315.16,40.99,5.86,Trudy Schmidt,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1919,Small Box,0.36,2012-06-12,2012,2,6,0.36170408116421066,1-10%
1187,29185,2010-01-20,High,8,468.49,0.03,Regular Air,-6.37,56.96,13.22,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Appliances,"Conquestª 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Small Box,0.56,2010-01-21,2010,1,1,-0.013596875066703665,1-10%
1188,29185,2010-01-20,High,48,446.53,0.04,Express Air,-261.45,8.37,10.16,Rob Dowd,British Columbia,West,Corporate,Furniture,Office Furnishings,Westinghouse Clip-On Gooseneck Lamps,Large Box,0.59,2010-01-22,2010,1,1,-0.5855149709985892,1-10%
1189,29185,2010-01-20,High,5,217.85,0.02,Express Air,-25.31,40.99,17.48,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,0.36,2010-01-22,2010,1,1,-0.11618085838879963,1-10%
1190,29408,2010-05-02,Not Specified,44,4260.73,0.07,Delivery Truck,251.58,119.99,56.14,Neil Knudson,British Columbia,West,Home Office,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2010-05-03,2010,2,5,0.05904621977923972,1-10%
1191,29985,2012-07-11,Critical,22,196.75,0.03,Express Air,0.13,7.96,4.95,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,2012-07-12,2012,3,7,0.0006607369758576874,1-10%
1192,29986,2011-07-03,Critical,40,1477.39,0.03,Regular Air,641.4,37.7,2.99,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders,Small Box,0.35,2011-07-03,2011,3,7,0.4341439971842235,1-10%
1193,30147,2012-06-17,Not Specified,37,740.14,0.06,Regular Air,29.73,19.98,10.49,Cathy Armstrong,British Columbia,West,Consumer,Furniture,Office Furnishings,12-1/2 Diameter Round Wall Clock,Small Box,0.49,2012-06-19,2012,2,6,0.04016807630988732,1-10%
1194,30149,2010-12-12,Medium,8,16.47,0.1,Regular Air,-6.82,2.08,1.49,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,2010-12-13,2010,4,12,-0.4140862173649059,1-10%
1195,30149,2010-12-12,Medium,5,173.62,0.09,Delivery Truck,-88.64,33.94,19.19,Mark Cousins,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Metal Folding Chairs, Beige, 4/Carton",Jumbo Drum,0.58,2010-12-14,2010,4,12,-0.5105402603386706,1-10%
1196,30149,2010-12-12,Medium,50,690.97,0.03,Regular Air,-16.94,13.79,8.78,Mark Cousins,British Columbia,West,Corporate,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,0.43,2010-12-15,2010,4,12,-0.02451625975078513,1-10%
1197,30310,2012-04-26,Medium,21,2024.0285,0.1,Regular Air,4.9,125.99,8.8,Thomas Brumley,British Columbia,West,Consumer,Technology,Telephones and Communication,StarTAC 6500,Small Box,0.59,2012-04-28,2012,2,4,0.0024209145276363453,1-10%
1198,31426,2009-08-05,Low,40,4054.058,0.09,Regular Air,914.19,125.99,2.5,Greg Maxwell,British Columbia,West,Home Office,Technology,Telephones and Communication,i2000,Small Box,0.6,2009-08-09,2009,3,8,0.22549998051335232,1-10%
1199,31872,2010-09-06,Low,34,2833.19,0.06,Express Air,1409.87,83.98,5.01,Vicky Freymann,British Columbia,West,Home Office,Office Supplies,Envelopes,Ames Color-File¨ Green Diamond Border X-ray Mailers,Small Box,0.38,2010-09-10,2010,3,9,0.49762635050949633,1-10%
1200,31872,2010-09-06,Low,30,4452.65,0.09,Delivery Truck,-265.12,159.31,60.0,Vicky Freymann,British Columbia,West,Home Office,Furniture,Tables,Hon Non-Folding Utility Tables,Jumbo Drum,0.55,2010-09-10,2010,3,9,-0.05954207045242721,1-10%
1201,31874,2012-09-15,High,29,321.95,0.03,Express Air,20.76,10.98,3.37,Shahid Shariari,British Columbia,West,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Fiskars¨ Softgrip Scissors,Small Pack,0.57,2012-09-15,2012,3,9,0.06448206243205468,1-10%
1202,31874,2012-09-15,High,39,13244.04,0.05,Delivery Truck,275.93,348.21,84.84,Shahid Shariari,British Columbia,West,Corporate,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,Jumbo Box,0.66,2012-09-15,2012,3,9,0.020834277154101015,1-10%
1203,31938,2011-07-27,Medium,13,1193.62,0.08,Delivery Truck,-304.47,89.99,42.0,Shahid Shariari,British Columbia,West,Consumer,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,2011-07-28,2011,3,7,-0.2550811816155896,1-10%
1204,31938,2011-07-27,Medium,47,363.23,0.05,Regular Air,40.58,7.59,4.0,Shahid Shariari,British Columbia,West,Consumer,Furniture,Office Furnishings,"Master Giant Foot¨ Doorstop, Safety Yellow",Wrap Bag,0.42,2011-07-29,2011,3,7,0.11171984692894309,1-10%
1205,32582,2009-06-25,Not Specified,27,2780.88,0.07,Express Air,595.38,105.34,24.49,Tony Chapman,British Columbia,West,Consumer,Furniture,Office Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Large Box,0.61,2009-06-26,2009,2,6,0.21409769569344955,1-10%
1206,32611,2009-08-27,Medium,16,33.76,0.04,Regular Air,-7.15,2.08,1.49,Neil Knudson,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Economy Binders,Small Box,0.36,2009-08-29,2009,3,8,-0.21178909952606637,1-10%
1207,32611,2009-08-27,Medium,19,3537.39,0.0,Delivery Truck,232.78,180.98,30.0,Neil Knudson,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.69,2009-08-28,2009,3,8,0.06580557982014988,0%
1208,32611,2009-08-27,Medium,18,986.24,0.02,Express Air,68.9,53.98,5.5,Neil Knudson,British Columbia,West,Corporate,Technology,Computer Peripherals,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,Small Box,0.62,2009-08-28,2009,3,8,0.06986129136924076,1-10%
1209,32611,2009-08-27,Medium,15,81.66,0.05,Regular Air,-31.99,4.98,5.02,Neil Knudson,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1989,Small Box,0.38,2009-08-27,2009,3,8,-0.3917462650012246,1-10%
1210,32901,2011-01-10,Critical,13,49.74,0.0,Regular Air,17.7,3.75,0.5,Neil Knudson,British Columbia,West,Corporate,Office Supplies,Labels,Avery 496,Small Box,0.37,2011-01-11,2011,1,1,0.3558504221954161,0%
1211,33284,2012-03-31,Low,21,480.39,0.01,Regular Air,144.66,22.23,8.99,Lela Donovan,British Columbia,West,Corporate,Furniture,Office Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Small Pack,0.41,2012-04-02,2012,1,3,0.30113033160557046,1-10%
1212,33287,2011-04-22,Critical,44,11904.55,0.0,Delivery Truck,3909.33,270.97,28.06,Mike Vittorini,British Columbia,West,Small Business,Technology,Office Machines,Epson LQ-570e Dot Matrix Printer,Jumbo Drum,0.56,2011-04-25,2011,2,4,0.32838956533426295,0%
1213,33732,2009-08-28,Not Specified,33,332.95,0.05,Regular Air,-28.16,9.65,6.22,Heather Jas,British Columbia,West,Corporate,Furniture,Office Furnishings,"Eldon Expressionsª Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,2009-08-29,2009,3,8,-0.08457726385343145,1-10%
1214,34435,2009-08-05,Low,42,447.36,0.01,Regular Air,40.92,10.48,2.89,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Pens & Art Supplies,Staples Battery-Operated Desktop Pencil Sharpener,Small Pack,0.6,2009-08-07,2009,3,8,0.09146995708154507,1-10%
1215,34852,2012-09-05,Low,26,53.93,0.04,Regular Air,-10.95,2.08,1.49,Rob Dowd,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Round Ring Binders,Small Box,0.38,2012-09-09,2012,3,9,-0.20304097904691265,1-10%
1216,35649,2011-10-09,Medium,9,43.26,0.1,Regular Air,3.9,4.82,1.49,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,Tuff Stuffª Recycled Round Ring Binders,Small Box,0.36,2011-10-11,2011,4,10,0.09015256588072122,1-10%
1217,35649,2011-10-09,Medium,25,174.03,0.02,Regular Air,-42.37,6.48,5.74,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Paper,Xerox 1994,Small Box,0.37,2011-10-11,2011,4,10,-0.2434637706142619,1-10%
1218,36480,2010-08-22,Medium,44,1190.8,0.07,Regular Air,502.49,28.53,1.49,Lela Donovan,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Lock-Up Easel 'Spel-Binder',Small Box,0.38,2010-08-23,2010,3,8,0.42197682230433325,1-10%
1219,36803,2012-08-04,Not Specified,42,121.65,0.05,Regular Air,30.76,2.88,0.99,Ralph Kennedy,British Columbia,West,Corporate,Office Supplies,Labels,Avery 514,Small Box,0.36,2012-08-06,2012,3,8,0.2528565556925606,1-10%
1220,36803,2012-08-04,Not Specified,2,19.02,0.05,Express Air,10.73,2.08,5.33,Ralph Kennedy,British Columbia,West,Corporate,Furniture,Office Furnishings,Eldon¨ Wave Desk Accessories,Small Box,0.43,2012-08-06,2012,3,8,0.564143007360673,1-10%
1221,36803,2012-08-04,Not Specified,2,103.105,0.09,Regular Air,-316.32,65.99,2.5,Ralph Kennedy,British Columbia,West,Corporate,Technology,Telephones and Communication,V8160,Small Box,0.56,2012-08-06,2012,3,8,-3.0679404490567865,1-10%
1222,36805,2010-12-14,Medium,7,263.8,0.0,Regular Air,165.33,34.23,5.02,Shahid Shariari,British Columbia,West,Corporate,Furniture,Office Furnishings,Hand-Finished Solid Wood Document Frame,Small Box,0.55,2010-12-16,2010,4,12,0.6267247915087187,0%
1223,36805,2010-12-14,Medium,28,1546.3965,0.07,Express Air,226.72,65.99,5.26,Shahid Shariari,British Columbia,West,Corporate,Technology,Telephones and Communication,g520,Small Box,0.59,2010-12-16,2010,4,12,0.14661181656838979,1-10%
1224,36834,2009-12-24,Low,11,1935.1,0.01,Delivery Truck,-42.96,170.98,35.89,Rob Dowd,British Columbia,West,Corporate,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Jumbo Box,0.66,2009-12-26,2009,4,12,-0.02220040307994419,1-10%
1225,37410,2010-10-12,Medium,45,18775.76,0.03,Delivery Truck,8504.47,400.97,48.26,Chuck Clark,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2010-10-14,2010,4,10,0.45294944119439107,1-10%
1226,37729,2009-01-15,Not Specified,48,447.89,0.0,Regular Air,-26.78,8.6,6.19,Giulietta Weimer,British Columbia,West,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs,Small Box,0.38,2009-01-15,2009,1,1,-0.059791466654758985,0%
1227,37988,2011-04-05,Not Specified,12,189.19,0.08,Regular Air,-56.71,16.06,8.34,Khloe Miller,British Columbia,West,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,2011-04-05,2011,2,4,-0.29975157249326073,1-10%
1228,38690,2012-01-20,Low,28,697.5,0.02,Regular Air,169.89,23.99,6.3,Shahid Shariari,British Columbia,West,Corporate,Technology,Office Machines,TI 36X Solar Scientific Calculator,Medium Box,0.38,2012-01-24,2012,1,1,0.24356989247311825,1-10%
1229,38758,2011-09-24,Not Specified,7,497.2,0.0,Regular Air,-219.61,60.98,49.0,Justin Hirsh,British Columbia,West,Consumer,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,Large Box,0.59,2011-09-26,2011,3,9,-0.4416934835076428,0%
1230,39332,2011-10-09,Critical,4,198.72,0.01,Express Air,-34.43,40.97,14.45,Khloe Miller,British Columbia,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,0.57,2011-10-10,2011,4,10,-0.17325885668276972,1-10%
1231,39745,2011-05-04,Not Specified,8,955.29,0.05,Delivery Truck,-286.2,115.99,56.14,Ralph Kennedy,British Columbia,West,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 5550 Color Inkjet Printer,Jumbo Drum,0.4,2011-05-05,2011,2,5,-0.2995948874163866,1-10%
1232,40134,2011-10-09,Low,10,109.37,0.1,Regular Air,-21.66,10.89,4.5,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,Small Box,0.59,2011-10-16,2011,4,10,-0.19804333912407424,1-10%
1233,40134,2011-10-09,Low,43,1461.1,0.01,Regular Air,674.46,31.78,1.99,Shahid Hopkins,British Columbia,West,Small Business,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Pack,0.42,2011-10-13,2011,4,10,0.46161111491342144,1-10%
1234,40134,2011-10-09,Low,1,9.75,0.0,Regular Air,-6.72,4.98,4.72,Shahid Hopkins,British Columbia,West,Small Business,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2011-10-14,2011,4,10,-0.6892307692307692,0%
1235,40164,2010-04-10,Not Specified,8,184.07,0.04,Regular Air,75.63,22.98,7.58,Chuck Clark,British Columbia,West,Corporate,Furniture,Office Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",Small Box,0.51,2010-04-12,2010,2,4,0.41087629706090073,1-10%
1236,40608,2012-08-19,Not Specified,29,573.97,0.05,Regular Air,55.82,18.97,9.54,Bill Eplett,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1939,Small Box,0.37,2012-08-21,2012,3,8,0.09725246964127045,1-10%
1237,40608,2012-08-19,Not Specified,39,223.79,0.01,Regular Air,-89.88,5.28,5.66,Bill Eplett,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Small Box,0.4,2012-08-20,2012,3,8,-0.40162652486706285,1-10%
1238,40801,2012-07-01,Not Specified,20,129.16,0.07,Regular Air,-56.15,6.48,6.22,Sarah Bern,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2012-07-01,2012,3,7,-0.4347321152059461,1-10%
1239,40965,2009-11-20,Medium,29,843.55,0.08,Regular Air,168.76,30.98,8.74,Mark Cousins,British Columbia,West,Corporate,Office Supplies,Paper,Xerox 1979,Small Box,0.4,2009-11-21,2009,4,11,0.20005927330922885,1-10%
1240,41286,2012-09-16,Medium,40,260.96,0.09,Regular Air,-96.7,6.48,6.22,Lena Hernandez,British Columbia,West,Home Office,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2012-09-17,2012,3,9,-0.37055487431023915,1-10%
1241,41412,2009-09-17,Not Specified,47,263.81,0.03,Regular Air,-237.54,5.4,7.78,Shahid Shariari,British Columbia,West,Consumer,Office Supplies,Binders and Binder Accessories,3M Organizer Strips,Small Box,0.37,2009-09-19,2009,3,9,-0.9004207573632538,1-10%
1242,41569,2010-07-21,Critical,16,60.76,0.03,Regular Air,5.25,3.7,1.61,Khloe Miller,British Columbia,West,Corporate,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,0.44,2010-07-23,2010,3,7,0.08640552995391705,1-10%
1243,41633,2010-11-09,Low,29,3636.91,0.0,Delivery Truck,-1284.24,122.99,70.2,Bill Eplett,British Columbia,West,Corporate,Furniture,Chairs & Chairmats,"Global High-Back Leather Tilter, Burgundy",Jumbo Drum,0.74,2010-11-09,2010,4,11,-0.3531129447800468,0%
